id,anchor,target,context,title,label
f8c9dd5c2819377a,mayenite,calcium carbide,B22,casting; powder metallurgy,0.25
d40354a6a65a4195,aesthetic effects,interesting effects,A63,sports; games; amusements,0.5
40861a774601982a,engage clamp,receive with clamp,H01,basic electric elements,0.5
ec7204e562259981,weldability,steel sheets,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
b7e4fd15cf27f6fe,seal teeth,sealant spray,F01,machines or engines in general; engine plants in general; steam engines,0.0
097b4cec78191901,content analysis,detection,H04,electric communication technique,0.25
774d92e5f1cd93e3,protograph,bipartite protograph,H03,basic electronic circuitry,0.5
eb10f378fb0db4cf,mat sections,separate mat,A63,sports; games; amusements,0.5
1b28e8fcbfe89035,opposing walls,walls facing each other,A46,brushware,0.75
166f5710abe7cc52,dicy,nitrile compound,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
b4219e81b67f461b,materially less,substantially greater,F42,ammunition; blasting,0.0
3a94209df7b25e32,main linear,main straight,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
c50eeb88ed0f98c5,generate in layer,silicon wafer without layers,G02,optics,0.25
3a88ac214e6e4309,apart elongated,apart extending,B64,aircraft; aviation; cosmonautics,0.75
6266d411684dd4ad,smooth outer surface,rectangular cross surface,B29,working of plastics; working of substances in a plastic state in general,0.25
20a45b67a785caf3,imaging axis,imaging of axis,G02,optics,0.0
882493d5b3496fba,perform working operations,laser operation,B23,machine tools; metal-working not otherwise provided for,0.0
7b026504e2b1e2d9,exit electrode,electrode,B64,aircraft; aviation; cosmonautics,0.5
46f59ee090e74fd3,dissolve in solvent system,solvent system mixture,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
63e5885bec22ff37,material item,organic material,H04,electric communication technique,0.0
0e3b49634d022439,average pore size,intermolecular size,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
369f918ab633e064,sheet supply roller,sheet feeding roller,B41,printing; lining machines; typewriters; stamps,0.75
e7087653fefe86f2,color difference signal,picture,H03,basic electronic circuitry,0.5
a6e2c3b0941b6652,offset table,current offset matrix,G06,computing; calculating; counting,0.5
4efd83c145029595,diesel fuel tank,gas tank,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
31f70a5973d882e7,lifting load,pulling loads,E01,"construction of roads, railways, or bridges",0.5
168dde23b8dd3952,pushing pin,piston pressing member,B60,vehicles in general,0.5
7c0ead66438745af,acid absorption,acid,B01,physical or chemical processes or apparatus in general,0.5
dcbfd94d837eb668,hinge mechanisms,hinge,E05,locks; keys; window or door fittings; safes,0.75
604be32eafe1314e,movement directions,wireless network directions,B60,vehicles in general,0.0
1f214814ee598f4c,displacement mechanism,support drive device,B66,hoisting; lifting; hauling,0.25
309de00bf9faadbb,voltage patterns,voltage,G06,computing; calculating; counting,0.5
9421eef20f638807,reflection type liquid crystal display,lcd displays reflection,G02,optics,0.5
12b614fe24f4d48b,provide acknowledgement,undersigned receipt,H01,basic electric elements,0.0
776456282bfc1f71,brake arms,toe joint axle,B62,land vehicles for travelling otherwise than on rails,0.25
e40e14420dcbe40b,walnut oil,carpathian walnut oil,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
aefbc50e1f9266a4,movement directions,tools,B23,machine tools; metal-working not otherwise provided for,0.25
6e443bac72814d68,transition member,hollow transition member,G21,nuclear physics; nuclear engineering,0.5
11e603a4be693d87,adjacent laterally,abutting laterally,B23,machine tools; metal-working not otherwise provided for,0.75
90a99eebdb64e147,self resonance frequency,self service,H01,basic electric elements,0.0
63ddc75cbac100a6,determine from analysis,analysis of variance,H04,electric communication technique,0.0
c3b8f487a36f3690,el display,electro luminescent display,H04,electric communication technique,0.75
498dac4b229cf26f,dispersed powder,powder milling,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
047cb9cd35dcfe79,opaque walls,opaque inner walls,B29,working of plastics; working of substances in a plastic state in general,0.5
63d16a3141b8b919,fiber slack,fiber foods,H04,electric communication technique,0.0
4eee9f96f4965f13,application messaging,interconnect,G06,computing; calculating; counting,0.25
dc7c47ff46c9a451,brake arms,shank line shaft,B62,land vehicles for travelling otherwise than on rails,0.25
05fdeaf0348d2d4a,main pulse laser,sub pulsed laser,H01,basic electric elements,0.5
e7f795dd6b999045,belt shifting,respective belt shifting,G11,information storage,0.75
8937a517478ed5d4,aluminium compounds,aluminiumi compounds,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
87bf87c2d46b34cd,adjacent laterally,lateral object,A41,wearing apparel,0.25
ab5ec266013c07ef,walking aids,rescue aid,A45,hand or travelling articles,0.0
464bbcc230041563,locking formation,engaging protrusions,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
01fda176ba5912d5,chirped optical,optical fiber,G06,computing; calculating; counting,0.25
e212e60f81bb28ab,radio wave transmission,communication,G01,measuring; testing,0.5
f7625c13fe23e113,smooth outer surface,substantially smooth outer end,B60,vehicles in general,0.5
ab6a2a51bc82b9a1,service processing unit,network,H04,electric communication technique,0.25
197006bb280cfb0c,sheet supply roller,multi cutter paper tube,H04,electric communication technique,0.25
7193323bb293c761,flow openings,flow openings,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,1.0
1ac36c7c92908e0f,arm design,arm muscles,B24,grinding; polishing,0.0
8dcd43be094ae2ee,dissolve in solvent system,phase solvent system,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
e157dc3466b800f8,organic starting,organic eye drops,B61,railways,0.0
35391782af6a4de6,electromagnetic radiation source,radiant energy source,G02,optics,0.5
8c99ff56aec80870,arc type,electrode type including,H05,electric techniques not otherwise provided for,0.25
e012921ca4be673f,monocrystalline semiconductor,polycrystalline semiconductor,H04,electric communication technique,0.25
ab3f28a7f58e4347,hrb,low rate bit stream,H04,electric communication technique,0.25
dab763cf47d3eedb,vertical chute,passage,C21,metallurgy of iron,0.25
0a114d5c09008977,paraboloid,guide rail,B61,railways,0.25
42a6d42ff1fdabf9,reflection type liquid crystal display,reflective mode lcd display,G02,optics,0.75
4218799dc3a76d1b,finger actuator,finger sleeve,E05,locks; keys; window or door fittings; safes,0.0
bea43b3601250873,container section,container portion,B02,"crushing, pulverising, or disintegrating; preparatory treatment of grain for milling",0.75
6c7bf6b2f743d900,finger actuator,lock mechanism,B23,machine tools; metal-working not otherwise provided for,0.25
659e69aa562500e8,locking formation,main formation,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
cb508d1d018d9a96,transmit over interface,serial peripheral interface,G11,information storage,0.25
8e406f1ccaca986b,perform working operations,perform working stroke,B21,mechanical metal-working without essentially removing material; punching metal,0.5
be777c86f4cd36e6,hybrid system,battery system,B62,land vehicles for travelling otherwise than on rails,0.5
698a3768f8af929a,useful metal,utility of a metal,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.5
28a8eb87b19808a0,weldability,feeder weld area,G01,measuring; testing,0.5
a003316ad4dfccd8,physical transport medium,optic transmission,G06,computing; calculating; counting,0.5
f6b53890ef57f9c5,abnormal position,unexpected position,D03,weaving,0.75
67e82afc978a1f93,useful metal,pt catalyzed hydrogenation,C07,organic chemistry,0.5
790ea6b9c4ebcc6a,expandable scaffold,heart stent,E04,building,0.0
9ebb847422320b43,rocker lever,lever,B41,printing; lining machines; typewriters; stamps,0.5
ca5f0bbeddcc36a9,coat with conducting layer,oil layer,C25,electrolytic or electrophoretic processes; apparatus therefor,0.0
9abbe9b70257d239,direct received light,direct interference,H04,electric communication technique,0.25
1c4fda115a207b89,air flow line,line spectrum,B63,ships or other waterborne vessels; related equipment,0.0
f312271c18bd3b2b,source voltage,supply voltage,G06,computing; calculating; counting,0.75
5f0379414bc1243f,gripping layer,sewing,D05,sewing; embroidering; tufting,0.25
e5eea2aef019aaea,crank,bell crank,F42,ammunition; blasting,0.5
9ad6716d244ec3c1,diffuse in substrate,in the valley,A61,medical or veterinary science; hygiene,0.0
9b36871b6584f421,pressure signal,radio wave signal,G01,measuring; testing,0.5
e081231390841f9e,pillaring,inorganic,B01,physical or chemical processes or apparatus in general,0.25
754e56e5aa601d98,average impact,average product,G01,measuring; testing,0.0
dd08c1003e1f5c26,selected operation,processing data,H01,basic electric elements,0.5
11a27f37845eae50,hybrid system,hybrid partners,C07,organic chemistry,0.5
3c00746dbeed68e2,smooth outer surface,smooth cylindrical outer surface,C21,metallurgy of iron,0.5
d45ed65eaf5e9ba7,portable radio communication,foldable display,H04,electric communication technique,0.0
6f636c75adc1f7ba,sheet supply roller,sheet supply,B41,printing; lining machines; typewriters; stamps,0.5
3f4cc25bf31ff967,gnd,non path,G01,measuring; testing,0.0
407170b7ad6fb701,monocrystalline semiconductor,silicon heat shrink material,G02,optics,0.0
1b9c715e0293db14,resilient metal,metal,A43,footwear,0.5
d15d30b8d6160a4c,beam traveling direction,beam proceeding direction,H05,electric techniques not otherwise provided for,0.75
86e7fd771aa2de4c,different circumferential positions,predetermined angle,G01,measuring; testing,0.5
2868e82e5c37cef4,mentioned conveyor,endless flat conveyor,A21,baking; edible doughs,0.5
96685e71b2b32f1d,air flow line,air flow,B63,ships or other waterborne vessels; related equipment,0.5
ff000c843d8ffd18,inner contact,central connection,H01,basic electric elements,0.5
75a2cc3806f7359e,block selection signal,block selection system,B41,printing; lining machines; typewriters; stamps,0.5
c8c3007916b0e3c9,seal members,seals members,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,1.0
24a15d5f9735fc12,slot open,position,A61,medical or veterinary science; hygiene,0.25
1e54071b30ddc298,offset table,table glass,H04,electric communication technique,0.0
f6a69ed31f136d6c,different conductivity,conduct certificate,H02,generation; conversion or distribution of electric power,0.0
7511c2ee63cc795d,show in chemical formula,represent in chemical formulae,H01,basic electric elements,0.75
146ab77145411ff1,gnd,ground terminal,G01,measuring; testing,0.75
451f14ffd4870281,nvm array,storage array,H03,basic electronic circuitry,0.5
0c9c27502626e563,sand formation,sands formation,E21,earth drilling; mining,1.0
1ebe714e951fa8b1,gate insulator film,layer oxide film,H01,basic electric elements,0.5
fa1e563dc1352cf2,conductor particles,carbon dating,H05,electric techniques not otherwise provided for,0.0
99f4e2705a7fa5ed,form as body,body parts,G02,optics,0.0
5b66bd44b11aba51,projection method,reverse projection,G04,horology,0.5
e203af1a56d89107,physical transport medium,transmission medium,G06,computing; calculating; counting,0.25
3eedce64d5e6e696,generate in layer,layered formation,G02,optics,0.5
914fdbea9f6baa31,comprise in refinement,adaptive mesh refinement,H02,generation; conversion or distribution of electric power,0.5
97cadc2a1c1f3232,direct received light,torchlight,H04,electric communication technique,0.25
8be78835126bd38e,imaging axis,certainity value,G02,optics,0.25
fc212b56aca5e250,saw sensor,wave,H03,basic electronic circuitry,0.5
dad2117838f80381,sensitive photographic,color positive images,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
1c1588b8d276d840,inner contact,inner wears,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",0.0
